['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
83.0 , 3944.61538462 , 4350.25641026 , 4387.69230769 , 4192.30769231 , 4339.48717949 , 4535.8974359 , 4384.1025641 , 4120.0 , 4296.41025641 , 3802.56410256 , 3806.15384615 , 4218.46153846 , 3802.05128205 , 4273.84615385 , 1659.0 , 1698.0 , 15.114 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 3950.25641026 , 4352.82051282 , 4388.71794872 , 4192.82051282 , 4338.46153846 , 4535.8974359 , 4384.61538462 , 4122.56410256 , 4299.48717949 , 3802.56410256 , 3806.66666667 , 4220.0 , 3798.97435897 , 4272.82051282 , 1658.0 , 1699.0 , 15.129 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 3952.30769231 , 4349.23076923 , 4389.74358974 , 4193.84615385 , 4333.33333333 , 4535.38461538 , 4386.15384615 , 4122.56410256 , 4301.02564103 , 3803.07692308 , 3806.15384615 , 4218.97435897 , 3796.41025641 , 4272.82051282 , 1658.0 , 1700.0 , 15.129 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 3946.66666667 , 4349.74358974 , 4389.23076923 , 4193.33333333 , 4333.33333333 , 4535.38461538 , 4385.12820513 , 4120.51282051 , 4298.46153846 , 3802.05128205 , 3806.66666667 , 4217.94871795 , 3802.05128205 , 4274.87179487 , 1658.0 , 1699.0 , 15.145 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 3946.66666667 , 4352.30769231 , 4387.17948718 , 4191.79487179 , 4337.94871795 , 4534.87179487 , 4383.07692308 , 4122.56410256 , 4296.92307692 , 3802.56410256 , 3805.64102564 , 4217.43589744 , 3805.12820513 , 4273.33333333 , 1655.0 , 1700.0 , 15.145 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 3951.28205128 , 4351.79487179 , 4387.17948718 , 4192.82051282 , 4337.94871795 , 4534.35897436 , 4383.07692308 , 4126.15384615 , 4300.0 , 3806.66666667 , 3804.1025641 , 4217.94871795 , 3801.02564103 , 4270.76923077 , 1656.0 , 1700.0 , 15.16 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 3949.74358974 , 4350.25641026 , 4390.76923077 , 4193.33333333 , 4336.41025641 , 4535.38461538 , 4382.05128205 , 4124.61538462 , 4300.0 , 3808.20512821 , 3805.64102564 , 4219.48717949 , 3799.48717949 , 4272.82051282 , 1656.0 , 1699.0 , 15.16 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 3946.66666667 , 4350.25641026 , 4390.25641026 , 4192.82051282 , 4337.43589744 , 4535.38461538 , 4383.07692308 , 4124.1025641 , 4296.41025641 , 3806.66666667 , 3808.20512821 , 4217.94871795 , 3801.53846154 , 4273.33333333 , 1656.0 , 1701.0 , 15.176 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 3948.71794872 , 4351.79487179 , 4386.66666667 , 4193.33333333 , 4338.97435897 , 4535.38461538 , 4385.64102564 , 4127.17948718 , 4296.92307692 , 3807.69230769 , 3806.66666667 , 4216.41025641 , 3801.02564103 , 4270.76923077 , 1656.0 , 1699.0 , 15.176 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 3951.79487179 , 4351.79487179 , 4387.69230769 , 4195.38461538 , 4335.38461538 , 4535.8974359 , 4385.12820513 , 4128.71794872 , 4298.97435897 , 3808.20512821 , 3806.15384615 , 4216.92307692 , 3800.0 , 4271.28205128 , 1655.0 , 1699.0 , 15.192 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 3951.28205128 , 4350.76923077 , 4391.28205128 , 4193.33333333 , 4331.79487179 , 4535.8974359 , 4384.61538462 , 4125.12820513 , 4297.43589744 , 3806.15384615 , 3807.69230769 , 4215.8974359 , 3801.02564103 , 4271.79487179 , 1656.0 , 1699.0 , 15.192 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 3951.79487179 , 4352.30769231 , 4389.74358974 , 4190.76923077 , 4333.33333333 , 4535.8974359 , 4386.66666667 , 4121.02564103 , 4296.92307692 , 3807.17948718 , 3807.69230769 , 4217.43589744 , 3803.07692308 , 4271.28205128 , 1656.0 , 1700.0 , 15.207 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 3951.28205128 , 4352.82051282 , 4385.64102564 , 4192.30769231 , 4334.87179487 , 4534.87179487 , 4384.61538462 , 4122.56410256 , 4298.97435897 , 3807.17948718 , 3804.1025641 , 4220.0 , 3802.05128205 , 4272.30769231 , 1657.0 , 1700.0 , 15.207 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 3949.74358974 , 4352.82051282 , 4384.61538462 , 4194.35897436 , 4333.33333333 , 4533.84615385 , 4380.51282051 , 4123.58974359 , 4296.41025641 , 3803.07692308 , 3804.61538462 , 4216.92307692 , 3798.46153846 , 4271.79487179 , 1655.0 , 1700.0 , 15.223 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 3951.79487179 , 4354.87179487 , 4388.71794872 , 4192.30769231 , 4335.38461538 , 4535.38461538 , 4382.56410256 , 4131.79487179 , 4304.1025641 , 3813.33333333 , 3812.30769231 , 4220.51282051 , 3806.66666667 , 4273.84615385 , 1656.0 , 1700.0 , 15.223 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 3952.30769231 , 4353.33333333 , 4389.74358974 , 4190.76923077 , 4336.41025641 , 4535.38461538 , 4385.12820513 , 4129.23076923 , 4307.69230769 , 3816.92307692 , 3809.23076923 , 4221.02564103 , 3806.66666667 , 4273.84615385 , 1655.0 , 1700.0 , 15.238 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 3950.76923077 , 4351.79487179 , 4390.76923077 , 4192.30769231 , 4332.82051282 , 4536.41025641 , 4383.58974359 , 4137.43589744 , 4314.35897436 , 3824.1025641 , 3813.33333333 , 4227.69230769 , 3816.92307692 , 4276.41025641 , 1656.0 , 1699.0 , 15.238 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 3949.23076923 , 4351.79487179 , 4389.23076923 , 4191.79487179 , 4331.79487179 , 4534.87179487 , 4382.05128205 , 4137.94871795 , 4312.30769231 , 3820.51282051 , 3812.82051282 , 4228.20512821 , 3822.56410256 , 4275.38461538 , 1656.0 , 1698.0 , 15.254 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 3953.33333333 , 4353.84615385 , 4393.84615385 , 4192.30769231 , 4335.8974359 , 4533.33333333 , 4386.66666667 , 4145.64102564 , 4320.51282051 , 3830.76923077 , 3816.92307692 , 4234.87179487 , 3836.41025641 , 4280.51282051 , 1657.0 , 1700.0 , 15.254 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 3951.79487179 , 4353.84615385 , 4394.35897436 , 4193.84615385 , 4335.8974359 , 4532.82051282 , 4388.20512821 , 4145.64102564 , 4320.0 , 3827.69230769 , 3812.30769231 , 4234.35897436 , 3843.58974359 , 4280.0 , 1658.0 , 1698.0 , 15.27 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 3948.71794872 , 4354.35897436 , 4393.84615385 , 4193.33333333 , 4333.84615385 , 4533.33333333 , 4387.17948718 , 4147.69230769 , 4320.51282051 , 3827.69230769 , 3815.38461538 , 4235.38461538 , 3852.82051282 , 4276.92307692 , 1657.0 , 1700.0 , 15.27 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 3951.79487179 , 4355.38461538 , 4397.94871795 , 4193.84615385 , 4334.87179487 , 4533.84615385 , 4386.15384615 , 4155.8974359 , 4332.30769231 , 3837.43589744 , 3822.56410256 , 4241.53846154 , 3868.71794872 , 4277.43589744 , 1658.0 , 1699.0 , 15.285 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 3954.35897436 , 4354.35897436 , 4398.46153846 , 4195.38461538 , 4335.38461538 , 4534.87179487 , 4387.17948718 , 4154.35897436 , 4331.79487179 , 3834.35897436 , 3821.02564103 , 4242.05128205 , 3875.38461538 , 4279.48717949 , 1657.0 , 1698.0 , 15.285 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 3954.87179487 , 4353.84615385 , 4398.97435897 , 4195.38461538 , 4335.8974359 , 4536.92307692 , 4388.20512821 , 4163.07692308 , 4336.92307692 , 3835.8974359 , 3823.07692308 , 4248.71794872 , 3892.82051282 , 4282.56410256 , 1658.0 , 1698.0 , 15.301 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 3953.33333333 , 4353.84615385 , 4397.43589744 , 4193.84615385 , 4335.8974359 , 4534.87179487 , 4387.17948718 , 4160.0 , 4334.35897436 , 3832.82051282 , 3821.02564103 , 4247.69230769 , 3899.48717949 , 4279.48717949 , 1659.0 , 1698.0 , 15.301 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 3951.79487179 , 4353.84615385 , 4400.0 , 4195.8974359 , 4337.94871795 , 4533.84615385 , 4388.71794872 , 4167.69230769 , 4343.58974359 , 3847.69230769 , 3828.20512821 , 4254.87179487 , 3920.51282051 , 4284.61538462 , 1660.0 , 1698.0 , 15.316 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 3950.25641026 , 4350.25641026 , 4395.8974359 , 4195.38461538 , 4337.94871795 , 4534.35897436 , 4390.25641026 , 4157.43589744 , 4335.8974359 , 3836.41025641 , 3818.46153846 , 4250.25641026 , 3922.05128205 , 4283.58974359 , 1659.0 , 1698.0 , 15.316 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 3953.33333333 , 4351.79487179 , 4397.43589744 , 4194.35897436 , 4337.94871795 , 4536.92307692 , 4389.23076923 , 4168.71794872 , 4342.56410256 , 3839.48717949 , 3821.53846154 , 4254.35897436 , 3935.38461538 , 4286.66666667 , 1658.0 , 1698.0 , 15.332 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 3953.33333333 , 4354.35897436 , 4395.38461538 , 4194.35897436 , 4336.41025641 , 4535.8974359 , 4385.64102564 , 4168.71794872 , 4341.02564103 , 3837.94871795 , 3818.46153846 , 4253.84615385 , 3940.51282051 , 4284.1025641 , 1660.0 , 1698.0 , 15.332 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 3949.74358974 , 4355.38461538 , 4394.87179487 , 4194.35897436 , 4337.94871795 , 4534.35897436 , 4386.15384615 , 4168.20512821 , 4343.58974359 , 3842.56410256 , 3819.48717949 , 4257.94871795 , 3950.76923077 , 4284.61538462 , 1661.0 , 1698.0 , 15.348 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 3949.74358974 , 4353.84615385 , 4395.8974359 , 4193.84615385 , 4340.51282051 , 4532.30769231 , 4389.23076923 , 4166.15384615 , 4345.12820513 , 3840.0 , 3818.46153846 , 4259.48717949 , 3960.0 , 4286.15384615 , 1660.0 , 1698.0 , 15.348 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 3951.28205128 , 4355.38461538 , 4396.41025641 , 4192.82051282 , 4338.46153846 , 4531.79487179 , 4389.23076923 , 4167.17948718 , 4343.07692308 , 3836.92307692 , 3817.43589744 , 4258.46153846 , 3967.17948718 , 4287.69230769 , 1660.0 , 1697.0 , 15.363 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 3950.76923077 , 4356.92307692 , 4396.92307692 , 4193.33333333 , 4336.92307692 , 4533.84615385 , 4387.69230769 , 4173.33333333 , 4347.69230769 , 3842.56410256 , 3818.97435897 , 4262.56410256 , 3981.02564103 , 4286.15384615 , 1660.0 , 1698.0 , 15.363 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 3949.74358974 , 4353.84615385 , 4397.94871795 , 4194.35897436 , 4337.94871795 , 4535.38461538 , 4388.20512821 , 4171.28205128 , 4351.79487179 , 3840.51282051 , 3820.51282051 , 4263.58974359 , 3989.23076923 , 4285.64102564 , 1661.0 , 1697.0 , 15.379 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 3950.76923077 , 4353.84615385 , 4397.43589744 , 4194.87179487 , 4336.92307692 , 4533.84615385 , 4387.17948718 , 4170.76923077 , 4352.82051282 , 3837.94871795 , 3822.56410256 , 4262.56410256 , 3995.8974359 , 4288.20512821 , 1660.0 , 1697.0 , 15.379 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 3950.76923077 , 4354.87179487 , 4395.8974359 , 4193.33333333 , 4334.87179487 , 4531.79487179 , 4386.15384615 , 4169.74358974 , 4345.12820513 , 3835.8974359 , 3819.48717949 , 4261.53846154 , 3998.46153846 , 4287.69230769 , 1661.0 , 1698.0 , 15.394 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 3950.25641026 , 4351.28205128 , 4397.43589744 , 4194.35897436 , 4335.38461538 , 4533.84615385 , 4386.66666667 , 4168.20512821 , 4345.12820513 , 3836.92307692 , 3817.94871795 , 4261.53846154 , 4002.56410256 , 4287.17948718 , 1661.0 , 1696.0 , 15.394 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 3949.74358974 , 4349.74358974 , 4394.35897436 , 4194.35897436 , 4337.43589744 , 4537.94871795 , 4385.12820513 , 4162.56410256 , 4345.12820513 , 3831.79487179 , 3815.8974359 , 4260.0 , 4004.61538462 , 4288.20512821 , 1660.0 , 1697.0 , 15.41 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 3950.25641026 , 4351.79487179 , 4393.33333333 , 4191.79487179 , 4338.46153846 , 4538.97435897 , 4384.1025641 , 4166.66666667 , 4346.15384615 , 3831.79487179 , 3815.8974359 , 4262.56410256 , 4012.30769231 , 4289.74358974 , 1662.0 , 1697.0 , 15.41 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 3950.25641026 , 4349.23076923 , 4395.38461538 , 4191.28205128 , 4338.46153846 , 4535.38461538 , 4386.15384615 , 4167.69230769 , 4347.69230769 , 3833.84615385 , 3815.38461538 , 4262.56410256 , 4015.8974359 , 4292.30769231 , 1660.0 , 1698.0 , 15.426 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 3949.74358974 , 4349.74358974 , 4394.35897436 , 4192.30769231 , 4339.48717949 , 4533.84615385 , 4388.20512821 , 4165.64102564 , 4348.20512821 , 3834.87179487 , 3817.43589744 , 4263.07692308 , 4020.0 , 4292.30769231 , 1662.0 , 1697.0 , 15.426 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 3951.28205128 , 4353.84615385 , 4393.33333333 , 4193.84615385 , 4337.43589744 , 4534.35897436 , 4384.61538462 , 4168.20512821 , 4346.66666667 , 3832.30769231 , 3818.97435897 , 4267.69230769 , 4028.71794872 , 4288.20512821 , 1660.0 , 1697.0 , 15.441 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 3951.79487179 , 4352.30769231 , 4393.84615385 , 4193.84615385 , 4334.87179487 , 4534.87179487 , 4383.58974359 , 4170.76923077 , 4348.71794872 , 3832.30769231 , 3813.84615385 , 4268.71794872 , 4033.84615385 , 4291.28205128 , 1661.0 , 1697.0 , 15.441 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 3950.25641026 , 4351.28205128 , 4394.35897436 , 4193.33333333 , 4337.43589744 , 4533.33333333 , 4388.71794872 , 4170.76923077 , 4352.30769231 , 3836.92307692 , 3812.82051282 , 4265.64102564 , 4036.92307692 , 4294.35897436 , 1660.0 , 1697.0 , 15.457 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 3949.23076923 , 4351.79487179 , 4394.35897436 , 4194.87179487 , 4340.0 , 4531.28205128 , 4389.74358974 , 4170.25641026 , 4350.76923077 , 3839.48717949 , 3817.94871795 , 4267.17948718 , 4045.64102564 , 4291.28205128 , 1660.0 , 1697.0 , 15.457 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 3950.76923077 , 4351.28205128 , 4396.41025641 , 4195.8974359 , 4338.46153846 , 4533.33333333 , 4385.12820513 , 4173.84615385 , 4352.30769231 , 3838.46153846 , 3818.46153846 , 4271.79487179 , 4055.38461538 , 4290.25641026 , 1660.0 , 1697.0 , 15.472 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 3951.28205128 , 4353.84615385 , 4394.35897436 , 4192.30769231 , 4337.43589744 , 4535.38461538 , 4382.56410256 , 4172.30769231 , 4351.79487179 , 3830.76923077 , 3812.82051282 , 4268.20512821 , 4052.82051282 , 4290.76923077 , 1660.0 , 1698.0 , 15.472 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 3951.79487179 , 4356.92307692 , 4391.79487179 , 4190.25641026 , 4337.94871795 , 4534.87179487 , 4386.66666667 , 4171.79487179 , 4351.28205128 , 3829.23076923 , 3814.35897436 , 4269.74358974 , 4054.35897436 , 4290.76923077 , 1660.0 , 1698.0 , 15.488 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 3950.25641026 , 4353.33333333 , 4394.35897436 , 4192.82051282 , 4338.46153846 , 4535.8974359 , 4387.69230769 , 4166.66666667 , 4349.23076923 , 3827.69230769 , 3814.87179487 , 4270.25641026 , 4056.92307692 , 4290.76923077 , 1659.0 , 1699.0 , 15.488 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 3948.71794872 , 4351.28205128 , 4395.38461538 , 4194.35897436 , 4339.48717949 , 4537.43589744 , 4386.15384615 , 4167.17948718 , 4350.25641026 , 3829.23076923 , 3811.79487179 , 4269.23076923 , 4060.0 , 4293.84615385 , 1659.0 , 1698.0 , 15.504 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 3950.76923077 , 4353.84615385 , 4392.82051282 , 4193.33333333 , 4338.97435897 , 4532.30769231 , 4385.64102564 , 4170.25641026 , 4349.74358974 , 3829.74358974 , 3809.74358974 , 4268.71794872 , 4063.58974359 , 4292.30769231 , 1658.0 , 1699.0 , 15.504 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 3951.28205128 , 4352.82051282 , 4393.33333333 , 4193.33333333 , 4338.97435897 , 4532.30769231 , 4387.69230769 , 4175.8974359 , 4351.79487179 , 3833.84615385 , 3815.38461538 , 4271.79487179 , 4072.82051282 , 4294.87179487 , 1660.0 , 1698.0 , 15.519 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 3948.20512821 , 4351.79487179 , 4394.35897436 , 4194.35897436 , 4340.51282051 , 4535.8974359 , 4387.69230769 , 4172.82051282 , 4351.79487179 , 3833.33333333 , 3819.48717949 , 4273.84615385 , 4075.8974359 , 4298.46153846 , 1658.0 , 1698.0 , 15.519 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 3950.25641026 , 4353.84615385 , 4394.35897436 , 4194.87179487 , 4339.48717949 , 4536.41025641 , 4388.20512821 , 4173.84615385 , 4355.8974359 , 3834.87179487 , 3820.0 , 4277.43589744 , 4081.02564103 , 4297.94871795 , 1659.0 , 1699.0 , 15.535 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 3952.82051282 , 4352.82051282 , 4396.92307692 , 4193.84615385 , 4336.41025641 , 4536.41025641 , 4387.17948718 , 4176.92307692 , 4360.0 , 3836.41025641 , 3817.94871795 , 4277.94871795 , 4090.25641026 , 4296.92307692 , 1658.0 , 1697.0 , 15.535 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 3950.76923077 , 4350.76923077 , 4398.97435897 , 4192.30769231 , 4336.41025641 , 4536.92307692 , 4386.66666667 , 4179.48717949 , 4362.05128205 , 3837.43589744 , 3818.97435897 , 4278.46153846 , 4097.43589744 , 4300.0 , 1658.0 , 1699.0 , 15.55 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 3952.82051282 , 4353.84615385 , 4396.92307692 , 4192.82051282 , 4338.46153846 , 4536.92307692 , 4388.20512821 , 4183.58974359 , 4365.64102564 , 3838.97435897 , 3819.48717949 , 4284.61538462 , 4106.15384615 , 4302.05128205 , 1658.0 , 1699.0 , 15.55 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 3952.82051282 , 4356.41025641 , 4396.92307692 , 4193.84615385 , 4338.46153846 , 4536.92307692 , 4388.20512821 , 4181.53846154 , 4362.05128205 , 3836.41025641 , 3814.35897436 , 4284.61538462 , 4108.71794872 , 4296.92307692 , 1658.0 , 1699.0 , 15.566 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 3950.25641026 , 4352.30769231 , 4396.92307692 , 4194.35897436 , 4338.46153846 , 4537.94871795 , 4388.71794872 , 4184.61538462 , 4362.56410256 , 3837.94871795 , 3814.87179487 , 4284.61538462 , 4115.8974359 , 4296.92307692 , 1658.0 , 1698.0 , 15.566 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 3949.23076923 , 4349.23076923 , 4390.76923077 , 4194.35897436 , 4337.94871795 , 4536.92307692 , 4390.76923077 , 4181.53846154 , 4358.97435897 , 3830.76923077 , 3812.82051282 , 4281.53846154 , 4115.38461538 , 4297.94871795 , 1658.0 , 1700.0 , 15.582 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 3951.28205128 , 4352.82051282 , 4394.35897436 , 4193.33333333 , 4337.94871795 , 4536.92307692 , 4391.79487179 , 4180.51282051 , 4360.0 , 3832.82051282 , 3813.84615385 , 4282.05128205 , 4122.05128205 , 4300.51282051 , 1659.0 , 1698.0 , 15.582 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 3952.30769231 , 4353.33333333 , 4396.41025641 , 4192.82051282 , 4337.94871795 , 4536.41025641 , 4388.20512821 , 4175.38461538 , 4355.8974359 , 3832.30769231 , 3811.79487179 , 4280.51282051 , 4122.56410256 , 4298.97435897 , 1658.0 , 1699.0 , 15.597 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 3952.30769231 , 4351.28205128 , 4392.82051282 , 4192.30769231 , 4338.46153846 , 4536.41025641 , 4386.66666667 , 4180.51282051 , 4360.0 , 3833.84615385 , 3813.84615385 , 4285.64102564 , 4127.69230769 , 4296.92307692 , 1659.0 , 1699.0 , 15.597 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 3951.28205128 , 4353.33333333 , 4391.79487179 , 4192.30769231 , 4337.94871795 , 4536.41025641 , 4386.66666667 , 4178.46153846 , 4360.51282051 , 3828.20512821 , 3813.33333333 , 4284.1025641 , 4128.71794872 , 4294.87179487 , 1658.0 , 1698.0 , 15.613 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 3951.28205128 , 4356.41025641 , 4397.43589744 , 4193.33333333 , 4338.46153846 , 4536.41025641 , 4386.15384615 , 4183.07692308 , 4366.66666667 , 3834.35897436 , 3821.53846154 , 4284.1025641 , 4138.46153846 , 4297.43589744 , 1658.0 , 1699.0 , 15.613 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 3951.79487179 , 4351.79487179 , 4395.38461538 , 4194.35897436 , 4339.48717949 , 4535.8974359 , 4385.64102564 , 4184.61538462 , 4365.64102564 , 3832.82051282 , 3816.92307692 , 4283.07692308 , 4143.07692308 , 4294.87179487 , 1659.0 , 1697.0 , 15.628 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 3950.76923077 , 4351.79487179 , 4392.82051282 , 4195.38461538 , 4337.94871795 , 4535.8974359 , 4388.20512821 , 4188.71794872 , 4366.66666667 , 3834.87179487 , 3813.33333333 , 4289.23076923 , 4147.17948718 , 4298.46153846 , 1659.0 , 1699.0 , 15.628 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 3949.74358974 , 4355.8974359 , 4393.84615385 , 4195.38461538 , 4333.84615385 , 4535.8974359 , 4388.20512821 , 4184.1025641 , 4367.69230769 , 3832.30769231 , 3816.41025641 , 4290.25641026 , 4147.17948718 , 4303.07692308 , 1660.0 , 1698.0 , 15.644 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 3950.76923077 , 4354.35897436 , 4393.84615385 , 4194.35897436 , 4330.76923077 , 4536.41025641 , 4387.17948718 , 4185.12820513 , 4369.74358974 , 3833.84615385 , 3818.97435897 , 4287.17948718 , 4151.79487179 , 4305.12820513 , 1658.0 , 1699.0 , 15.644 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 3954.35897436 , 4351.28205128 , 4392.82051282 , 4193.84615385 , 4335.38461538 , 4536.92307692 , 4386.15384615 , 4190.25641026 , 4371.79487179 , 3836.92307692 , 3816.41025641 , 4291.79487179 , 4162.05128205 , 4304.61538462 , 1660.0 , 1698.0 , 15.66 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 3953.84615385 , 4353.33333333 , 4390.76923077 , 4193.33333333 , 4337.94871795 , 4536.41025641 , 4383.58974359 , 4185.12820513 , 4369.23076923 , 3828.20512821 , 3814.87179487 , 4290.76923077 , 4162.05128205 , 4304.1025641 , 1659.0 , 1698.0 , 15.66 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 3950.25641026 , 4353.84615385 , 4390.25641026 , 4191.28205128 , 4332.82051282 , 4535.38461538 , 4383.58974359 , 4179.48717949 , 4366.66666667 , 3823.58974359 , 3814.87179487 , 4286.15384615 , 4160.51282051 , 4303.58974359 , 1659.0 , 1698.0 , 15.675 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 3949.23076923 , 4352.82051282 , 4389.23076923 , 4190.76923077 , 4332.30769231 , 4534.87179487 , 4386.15384615 , 4176.92307692 , 4361.53846154 , 3825.64102564 , 3810.25641026 , 4285.12820513 , 4160.0 , 4302.56410256 , 1658.0 , 1699.0 , 15.675 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 3952.82051282 , 4353.33333333 , 4390.25641026 , 4192.82051282 , 4335.8974359 , 4535.8974359 , 4384.61538462 , 4178.46153846 , 4361.02564103 , 3828.71794872 , 3810.25641026 , 4290.76923077 , 4162.56410256 , 4303.07692308 , 1659.0 , 1698.0 , 15.691 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 3953.33333333 , 4350.76923077 , 4391.79487179 , 4192.82051282 , 4335.38461538 , 4536.41025641 , 4383.07692308 , 4174.87179487 , 4358.97435897 , 3824.1025641 , 3807.69230769 , 4286.66666667 , 4158.97435897 , 4303.07692308 , 1659.0 , 1697.0 , 15.691 , 0.0 , 0.0 , 0.0 , 0.0 , 

29.0 , 3953.84615385 , 4350.25641026 , 4391.28205128 , 4192.30769231 , 4334.35897436 , 4535.38461538 , 4385.12820513 , 4180.0 , 4362.56410256 , 3829.23076923 , 3811.79487179 , 4287.17948718 , 4165.12820513 , 4305.64102564 , 1660.0 , 1699.0 , 15.706 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 3953.33333333 , 4352.82051282 , 4389.74358974 , 4192.82051282 , 4336.41025641 , 4534.87179487 , 4385.64102564 , 4176.41025641 , 4358.46153846 , 3824.61538462 , 3814.87179487 , 4285.64102564 , 4162.56410256 , 4304.1025641 , 1659.0 , 1698.0 , 15.706 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 3951.79487179 , 4353.33333333 , 4393.33333333 , 4193.33333333 , 4338.97435897 , 4535.8974359 , 4385.64102564 , 4179.48717949 , 4363.58974359 , 3828.71794872 , 3818.46153846 , 4287.69230769 , 4165.64102564 , 4305.12820513 , 1659.0 , 1699.0 , 15.722 , 0.0 , 0.0 , 0.0 , 0.0 , 

